,Timestamps,Sunspots,AR,Flare Class,Rise Time,Starting Flux,Peak Flux,Duration,Fluence,SW Temp,SW Velocity,SW Density,IMF B,IMF Bx,IMF By,IMF Bz,Fe/O Lo,Fe/O Hi,H Lo,H Hi,O Lo,O Hi,Fe Lo,Fe Hi,Fe/0 1MeV,peak_time,end_time,xrsclass,goes_location,noaa_active_region,Flrmaxtime,Flrendtime,goes_major_class,SEP_Server_Association,FlrLon,FlrLat,event_type,other_flare,sep_peak_1,sep_fluence_1,sep_peak_2,sep_fluence_2,sep_peak_3,sep_fluence_3,sep_peak_4,sep_fluence_4,sep_peak_5,sep_fluence_5,sep_start,sep_end,sep_rise,sep_duration,match_diff_minutes
20,2001-10-22 14:25:00,33,21,M6.7,0.2,2.41e-06,7.52e-06,0.4166666666666667,0.00014248001,47509.51127078555,578.898172704185,8.212330198869473,15.87791347503662,-13.225790977478027,1.531118392944336,-5.725560188293457,1.0467975,,215.9557037353516,6.332699775695801,0.020782858133316,1.0117071724380368e-05,0.0057933712378144,1.499300083196431e-06,0.2787571950234958,2001-10-22T12:17:00.000,2001-10-22T12:30:00.000,C7.5,"(19, 11)",9669.0,2001-10-22 12:17:00,2001-10-22 12:30:00,C,,11.0,19.0,0.0,,3.470000028610229,52.1663,2.5899999141693115,31.6564,0.7049999833106995,12.235001,0.31700000166893,5.9513,0.1879999935626983,3.1177998,2001-10-22 12:05:00,2001-10-22 18:05:00,-9999.0,-9999.0,140.0
21,2001-11-22 22:30:00,29,13,M9.9,0.9666666666666668,3.85e-06,9.91e-05,1.5666666666666669,0.0050892704,130413.74461468446,438.6314558998281,4.73799226591664,6.948687553405762,-4.762283802032471,-0.2963353097438812,-2.054573535919189,0.31586906,9.64658e-06,445.67718505859375,9.517849922180176,0.037697285413742,6.410183686966775e-06,0.0029394142329692,6.356367066473467e-06,0.0779741618184994,2001-11-22T23:30:00.000,2001-11-23T00:06:00.000,M9.9,"(0, 0)",0.0,2001-11-22 23:30:00,2001-11-23 00:06:00,M,,0.0,0.0,1.0,,47300.0,4070709.8,18900.0,2155186.0,1180.0,225286.86,48.59999847412109,12173.127,4.650000095367432,1250.6122,2001-11-22 22:35:00,2001-11-28 14:25:00,0.05,135.83333333333334,2.0
22,2001-12-26 04:30:00,0,31,M7.1,1.1333333333333333,4.79e-06,7.14e-05,2.25,0.00565603,87948.03131046827,385.9804638521171,7.211648131594246,6.463688850402832,4.088270664215088,-2.828599452972412,-0.4457986652851105,0.6109517,,,,0.0005603500176221,,,,,2001-12-26T05:40:00.000,2001-12-26T06:47:00.000,M7.1,"(54, 8)",9742.0,2001-12-26 05:40:00,2001-12-26 06:47:00,M,ProtonFlare,8.0,54.0,1.0,,1150.0,175121.03,780.0,94490.945,331.0,22068.113,130.0,5982.9756,50.20000076293945,2116.651,2001-12-26 06:05:00,2001-12-28 19:15:00,1.55,61.16666666666666,2.0
23,2002-04-21 00:40:00,26,32,X1.5,1.1333333333333333,1.34e-06,0.000154,1.9166666666666667,0.009882741,14816.678200120192,496.50880080003,4.039963808893426,7.683107376098633,-5.011769771575928,4.688875675201416,-2.0457980632781982,0.26751766,,179.4728546142578,2.7841601371765137,0.0228827130049467,4.4496500777313486e-06,0.0025994887109845,,0.1136005468592224,2002-04-21T01:51:00.000,2002-04-21T02:38:00.000,X1.5,"(0, 0)",0.0,2002-04-21 01:51:00,2002-04-21 02:38:00,X,ProtonFlare,0.0,0.0,1.0,,4500.0,1163654.1,2520.0,755570.4,649.0,179769.64,108.0,25671.623,22.899999618530277,5122.1177,2002-04-21 02:10:00,2002-04-26 15:10:00,1.45,133.0,3.0
24,2002-08-24 00:45:00,71,26,X3.1,0.3833333333333333,3.61e-06,0.000318,0.7,0.00746752,88829.41278430811,404.7955210867104,5.93362721026126,7.676187515258789,2.1255943775177,-6.426896095275879,-1.219875693321228,1.2030722,1.0477286e-05,28.701141357421875,4.573400020599365,0.0056464709341526,1.1945671758439858e-05,0.0046426714397966,4.160766820859863e-06,0.8222253322363798,2002-08-24T01:12:00.000,2002-08-24T01:31:00.000,X3.1,"(0, 0)",10069.0,2002-08-24 01:12:00,2002-08-24 01:31:00,X,ProtonFlare,0.0,0.0,1.0,,600.0,181881.38,317.0,83504.97,123.0,12837.826,60.400001525878906,3605.5369,29.299999237060547,1430.1555,2002-08-24 01:35:00,2002-08-26 17:00:00,0.7666666666666667,63.41666666666666,4.0
25,2003-05-28 00:15:00,0,23,X3.6,0.1666666666666666,2.38e-06,0.000362,0.3666666666666666,0.0044698003,217516.9548451835,556.5666069007431,7.990746782460344,11.408915519714355,5.130309104919434,-5.937464237213135,-1.6168992519378662,1.5555815,,,,,,,,,2003-05-28T00:27:00.000,2003-05-28T00:39:00.000,X3.6,"(0, 0)",0.0,2003-05-28 00:27:00,2003-05-28 00:39:00,X,ProtonFlare,0.0,0.0,0.0,,0.6309999823570251,15.9021,0.4149999916553497,11.1588,0.3319999873638153,7.5043,0.2759999930858612,6.1798,0.1840000003576278,4.7164,2003-05-28 00:17:00,2003-05-28 06:17:00,-9999.0,-9999.0,2.0
26,2003-05-31 02:10:00,8,15,M9.3,0.1833333333333333,1.01e-06,9.31e-05,0.45,0.00136985,195969.10495350845,765.5550953429422,4.038379132381977,7.798832416534424,2.455829620361328,-0.2235920578241348,3.109835147857666,0.42515808,,1244.9757080078125,,0.7648657560348511,9.135557775152849e-05,0.1282165795564651,1.5698000197517104e-06,0.1676327885577648,2003-05-31T02:24:00.000,2003-05-31T02:40:00.000,M9.3,"(65, -7)",10365.0,2003-05-31 02:24:00,2003-05-31 02:40:00,M,ProtonFlare,-7.0,65.0,1.0,,36.29999923706055,1505.2701,17.0,788.57,5.579999923706055,295.76004,2.0199999809265137,106.40201,0.8790000081062317,44.347,2003-05-31 04:00:00,2003-05-31 10:25:00,1.7833333333333334,6.416666666666667,3.0
27,2003-10-26 17:20:00,0,14,X2.1,0.9666666666666668,3.64e-06,0.000127,2.0,0.01040854,140030.46050745412,484.2167166493422,2.4368446511230704,11.63259220123291,3.166909694671631,-10.29623317718506,0.9228689074516296,0.39246693,1.9009474e-06,213.42713928222656,9.970049858093262,0.0540291406214237,8.102785614028107e-06,0.0061890142969787,2.353549916733755e-06,0.1145495602150043,2003-10-26T18:19:00.000,2003-10-26T19:21:00.000,X1.2,"(38, 2)",10484.0,2003-10-26 18:19:00,2003-10-26 19:21:00,X,ProtonFlare,2.0,38.0,1.0,,1170.0,106820.15,466.0,47466.56,43.5,4806.1626,5.050000190734863,450.7783,1.1399999856948853,85.0114,2003-10-26 18:20:00,2003-10-27 22:20:00,0.9833333333333332,28.0,1.0
28,2003-10-28 09:50:00,50,18,X17.2,1.3166666666666669,5.56e-06,0.00172,1.55,0.029853538,141150.10712414252,630.6700015184356,5.8434319990437205,17.286123275756836,10.92372989654541,-10.496196746826172,-4.845224380493164,0.12830077,5.6484732e-06,143.06800842285156,8.39028263092041,0.0546589717268943,0.0002218843001173,0.0131222000345587,1.3709300219488796e-05,0.2400740376186427,2003-10-28T11:10:00.000,2003-10-28T11:24:00.000,X17.,"(0, 0)",10486.0,2003-10-28 11:10:00,2003-10-28 11:24:00,X,ProtonFlare,0.0,0.0,1.0,,60300.0,6123915.0,29500.0,3686637.0,5580.0,956994.9,863.0,166314.92,186.0,40071.324,2003-10-28 12:00:00,2003-11-01 22:05:00,2.15,106.08333333333331,1.0
29,2003-10-29 20:35:00,65,17,X10.0,0.2,9.08e-06,0.00101,0.4,0.0141142495,,,,42.5175666809082,-32.98497009277344,-7.257840156555176,-14.034348487854004,0.40494898,5.9482676e-07,2561.97119140625,592.3128662109375,2.428514242172241,0.0394722856581211,0.4292371273040771,0.0003399585548322,0.1767488614438332,2003-10-29T20:49:00.000,2003-10-29T21:01:00.000,X10.,"(2, -15)",10486.0,2003-10-29 20:49:00,2003-10-29 21:01:00,X,ProtonFlare,-15.0,2.0,1.0,,9160.0,1074222.0,3300.0,555103.1,929.0,139095.14,278.0,34386.605,110.0,11301.222,2003-10-29 20:40:00,2003-11-01 22:05:00,0.05,73.41666666666667,2.0
